,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3623,Edgebrook,29.64539329999999,-95.2265511,Circle K,29.6454989,-95.2342127,Convenience Store
3624,Edgebrook,29.64539329999999,-95.2265511,CHILOS'S SEAFOOD,29.641866125949043,-95.24157472471484,Seafood Restaurant
3625,Edgebrook,29.64539329999999,-95.2265511,Taconmadre,29.645196000000002,-95.235431,Food Service
3626,Edgebrook,29.64539329999999,-95.2265511,Jack in the Box,29.642529215556,-95.23982807993883,Fast Food Restaurant
3627,Edgebrook,29.64539329999999,-95.2265511,Rodeway Inn,29.6546221,-95.2283758,Hotel
3628,Edgebrook,29.64539329999999,-95.2265511,Domino's Pizza,29.65516002477602,-95.22871392398429,Pizza Place
3629,Edgebrook,29.64539329999999,-95.2265511,Popeyes Louisiana Kitchen,29.64228272091061,-95.24064497906954,Fried Chicken Joint
3630,Edgebrook,29.64539329999999,-95.2265511,Armstrong McCall,29.639325051542052,-95.2399903095252,Cosmetics Shop
3631,Edgebrook,29.64539329999999,-95.2265511,Bank of America,29.642859,-95.24092900000001,Bank
3632,Edgebrook,29.64539329999999,-95.2265511,Taqueria La Jalisiense,29.64477620242689,-95.23664301822674,Mexican Restaurant
3633,Edgebrook,29.64539329999999,-95.2265511,Gorditas Aguascalientes,29.644890792123192,-95.23470583390281,Mexican Restaurant
3634,Edgebrook,29.64539329999999,-95.2265511,Chase Bank,29.64234676145263,-95.24200426787274,Bank
3635,Edgebrook,29.64539329999999,-95.2265511,Taco Bell,29.642439822184063,-95.24031650366429,Fast Food Restaurant
3636,Edgebrook,29.64539329999999,-95.2265511,Office Depot,29.640283,-95.241183,Paper / Office Supplies Store
3637,Edgebrook,29.64539329999999,-95.2265511,EL Borrego Taqueria,29.644301152045735,-95.22786807728444,Food Truck
3638,Edgebrook,29.64539329999999,-95.2265511,Infinity Installations And Beyond,29.64690358559091,-95.22277593612671,Furniture / Home Store
3639,Edgebrook,29.64539329999999,-95.2265511,KFC,29.64076863713922,-95.24208761532691,Fried Chicken Joint
3640,Edgebrook,29.64539329999999,-95.2265511,Sellers Bros,29.646289000000003,-95.220718,Grocery Store
3641,Edgebrook,29.64539329999999,-95.2265511,Campo Azul,29.648942468441092,-95.23167122112008,Food Truck
3642,Edgebrook,29.64539329999999,-95.2265511,Wilson Memorial Park,29.641283,-95.22006400000001,Park
3643,Edgebrook,29.64539329999999,-95.2265511,Burger King,29.64194874929358,-95.24092510342598,Fast Food Restaurant
3644,Edgebrook,29.64539329999999,-95.2265511,Pancho's Meat Market 5,29.648922,-95.21821800000001,Food
3645,Edgebrook,29.64539329999999,-95.2265511,On Point Plumbing,29.6369235,-95.225546,Home Service
3646,Edgebrook,29.64539329999999,-95.2265511,Marcos Seafood & Oyster Bar,29.644869,-95.236409,Seafood Restaurant
3647,Edgebrook,29.64539329999999,-95.2265511,Pupuseria Emmanuel,29.650386810302734,-95.2181625366211,Latin American Restaurant
3648,Edgebrook,29.64539329999999,-95.2265511,Taqueria Refresqueria Castillo,29.644196600008474,-95.23662180523576,Mexican Restaurant
3649,Edgebrook,29.64539329999999,-95.2265511,La Casa Del Mofongo,29.65056,-95.21593,Latin American Restaurant
3650,Edgebrook,29.64539329999999,-95.2265511,King's Pizza & Pasta,29.650793,-95.215921,Pizza Place
3651,Edgebrook,29.64539329999999,-95.2265511,TAQUERIA STA CECILIA,29.643597,-95.239059,Taco Place
3652,Edgebrook,29.64539329999999,-95.2265511,The SEAM,29.657542219724544,-95.2310594382562,Thrift / Vintage Store
3653,Edgebrook,29.64539329999999,-95.2265511,I45 and Fuqua,29.63568319740606,-95.23671358118628,Intersection
3654,Edgebrook,29.64539329999999,-95.2265511,Southside Smoke Shop,29.639631,-95.240186,Smoke Shop
3655,Edgebrook,29.64539329999999,-95.2265511,Houston Concrete Deco,29.65941605491237,-95.22605895996094,Construction & Landscaping
3656,Edgebrook,29.64539329999999,-95.2265511,Conn's HomePlus,29.637049600263776,-95.2399921187994,Furniture / Home Store
3657,South Belt / Ellington,29.6015354,-95.21606750000001,Kroger,29.6032787,-95.2148579,Supermarket
3658,South Belt / Ellington,29.6015354,-95.21606750000001,GNC,29.603187,-95.214922,Supplement Shop
3659,South Belt / Ellington,29.6015354,-95.21606750000001,AMC Gulf Pointe 30,29.604830731346933,-95.21259735214142,Movie Theater
3660,South Belt / Ellington,29.6015354,-95.21606750000001,Great Clips,29.6029441,-95.2155791,Salon / Barbershop
3661,South Belt / Ellington,29.6015354,-95.21606750000001,Pena's Donut Heaven,29.591520662191737,-95.22222603285088,Donut Shop
3662,South Belt / Ellington,29.6015354,-95.21606750000001,Rice & Pho,29.591449420989193,-95.22242380303447,Vietnamese Restaurant
3663,South Belt / Ellington,29.6015354,-95.21606750000001,House Of Pies,29.614743769141143,-95.21829585379665,Diner
3664,South Belt / Ellington,29.6015354,-95.21606750000001,Whataburger,29.6126513,-95.2201258,Burger Joint
3665,South Belt / Ellington,29.6015354,-95.21606750000001,Starbucks,29.603237,-95.214839,Coffee Shop
3666,South Belt / Ellington,29.6015354,-95.21606750000001,Marina Seafood Kitchen,29.61433,-95.220033,Cajun / Creole Restaurant
3667,South Belt / Ellington,29.6015354,-95.21606750000001,Pho Binh,29.609506670221307,-95.22829325663398,Vietnamese Restaurant
3668,South Belt / Ellington,29.6015354,-95.21606750000001,Pho 21,29.613308873820436,-95.22336361669743,Vietnamese Restaurant
3669,South Belt / Ellington,29.6015354,-95.21606750000001,C & D Burger Shoppe,29.611238280808276,-95.22665421965588,Burger Joint
3670,South Belt / Ellington,29.6015354,-95.21606750000001,Las Haciendas Mexican Bar & Grill,29.61321472921041,-95.21136819564465,Mexican Restaurant
3671,South Belt / Ellington,29.6015354,-95.21606750000001,Petco,29.603187,-95.214922,Pet Store
3672,South Belt / Ellington,29.6015354,-95.21606750000001,The Home Depot,29.60801363401632,-95.21222949028015,Hardware Store
3673,South Belt / Ellington,29.6015354,-95.21606750000001,Pho Hai Van,29.595784543411312,-95.20133431827584,Vietnamese Restaurant
3674,South Belt / Ellington,29.6015354,-95.21606750000001,KFC,29.602105038668096,-95.21442216702572,Fried Chicken Joint
3675,South Belt / Ellington,29.6015354,-95.21606750000001,Chase Bank,29.6005198,-95.2136967,Bank
3676,South Belt / Ellington,29.6015354,-95.21606750000001,Taco Cabana,29.612985660281602,-95.2194433564087,Taco Place
3677,South Belt / Ellington,29.6015354,-95.21606750000001,Perry & Sons Market & Grille,29.59629846998687,-95.20070312045094,American Restaurant
3678,South Belt / Ellington,29.6015354,-95.21606750000001,SUBWAY,29.603046124924656,-95.2141348698309,Sandwich Place
3679,South Belt / Ellington,29.6015354,-95.21606750000001,Dollar General,29.613711,-95.222123,Discount Store
3680,South Belt / Ellington,29.6015354,-95.21606750000001,Olive Garden,29.615681812689758,-95.21444277568088,Italian Restaurant
3681,South Belt / Ellington,29.6015354,-95.21606750000001,Bravo's Mexican Restaurant,29.61130161779784,-95.2243548712092,Mexican Restaurant
3682,South Belt / Ellington,29.6015354,-95.21606750000001,Boudreaux's Cajun Kitchen,29.61405367295091,-95.21473642706181,Cajun / Creole Restaurant
3683,South Belt / Ellington,29.6015354,-95.21606750000001,Marble Slab Creamery,29.613923,-95.216993,Ice Cream Shop
3684,South Belt / Ellington,29.6015354,-95.21606750000001,Teaworks,29.60289449401563,-95.2167274624761,Bubble Tea Shop
3685,South Belt / Ellington,29.6015354,-95.21606750000001,Wells Fargo,29.603264441207635,-95.21386429667473,Bank
3686,South Belt / Ellington,29.6015354,-95.21606750000001,Pho Thy,29.611048762965446,-95.22434358990274,Vietnamese Restaurant
3687,South Belt / Ellington,29.6015354,-95.21606750000001,Chili's Grill & Bar,29.61423271,-95.21277438,Tex-Mex Restaurant
3688,South Belt / Ellington,29.6015354,-95.21606750000001,TGI Fridays,29.614888,-95.213496,American Restaurant
3689,South Belt / Ellington,29.6015354,-95.21606750000001,The UPS Store,29.61310166372837,-95.21901641104512,Shipping Store
3690,South Belt / Ellington,29.6015354,-95.21606750000001,McDonald's,29.601779121093667,-95.22792913019657,Fast Food Restaurant
3691,South Belt / Ellington,29.6015354,-95.21606750000001,Shipley Do-Nuts,29.61205347472363,-95.22437331431232,Donut Shop
3692,South Belt / Ellington,29.6015354,-95.21606750000001,SONIC Drive In,29.61264772227416,-95.22006567091371,Fast Food Restaurant
3693,South Belt / Ellington,29.6015354,-95.21606750000001,Walgreens,29.6123613,-95.2237466,Pharmacy
3694,South Belt / Ellington,29.6015354,-95.21606750000001,Subway,29.613793931092882,-95.2197018242847,Sandwich Place
3695,South Belt / Ellington,29.6015354,-95.21606750000001,Foodarama,29.61319353474394,-95.22215221472061,Grocery Store
3696,South Belt / Ellington,29.6015354,-95.21606750000001,Hertz,29.614354,-95.215412,Rental Car Location
3697,South Belt / Ellington,29.6015354,-95.21606750000001,Timeout #1 Sport Bar,29.61375426381644,-95.21777168102697,Sports Bar
3698,South Belt / Ellington,29.6015354,-95.21606750000001,Bún Bò Huế Đức Chương,29.614292250462643,-95.21517104583965,Vietnamese Restaurant
3699,South Belt / Ellington,29.6015354,-95.21606750000001,Redbox,29.61248016357422,-95.22389221191406,Video Store
3700,South Belt / Ellington,29.6015354,-95.21606750000001,Bayou City Wings,29.61459921829735,-95.21546121347588,Wings Joint
3701,South Belt / Ellington,29.6015354,-95.21606750000001,Bombshell's Restaraunt & Bar,29.613448537027192,-95.21417684888647,Sports Bar
3702,South Belt / Ellington,29.6015354,-95.21606750000001,Family Dollar,29.611560821533203,-95.22383880615234,Discount Store
3703,South Belt / Ellington,29.6015354,-95.21606750000001,Papa John's Pizza,29.61178121116823,-95.22619188262172,Pizza Place
3704,South Belt / Ellington,29.6015354,-95.21606750000001,Domino's Pizza,29.61108941444772,-95.22822878790066,Pizza Place
3705,South Belt / Ellington,29.6015354,-95.21606750000001,The Comedy Showcase,29.614020743239685,-95.21747688184608,Comedy Club
3706,South Belt / Ellington,29.6015354,-95.21606750000001,Chinese Wok,29.591766003531674,-95.20520899543371,Chinese Restaurant
3707,South Belt / Ellington,29.6015354,-95.21606750000001,Legends Sports Bar & Lounge,29.592273,-95.205451,Sports Bar
3708,South Belt / Ellington,29.6015354,-95.21606750000001,Circle K,29.5999352,-95.2292102,Convenience Store
3709,South Belt / Ellington,29.6015354,-95.21606750000001,Cajun Craven,29.591273683008154,-95.22069332404449,Cajun / Creole Restaurant
3710,South Belt / Ellington,29.6015354,-95.21606750000001,Pho Vi-Vi,29.593162,-95.222378,Vietnamese Restaurant
3711,South Belt / Ellington,29.6015354,-95.21606750000001,Shell,29.601468579439366,-95.229089881934,Gas Station
3712,South Belt / Ellington,29.6015354,-95.21606750000001,I-45  & Beltway 8,29.60645585812993,-95.20548474043608,Intersection
3713,South Belt / Ellington,29.6015354,-95.21606750000001,TNT Liquor,29.599874,-95.2295,Liquor Store
3714,South Belt / Ellington,29.6015354,-95.21606750000001,Reaper Towing & Recovery,29.609767269090966,-95.20466566085815,Auto Workshop
3715,South Belt / Ellington,29.6015354,-95.21606750000001,Darbar Grill,29.593734741210938,-95.20415496826172,Indian Restaurant
3716,South Belt / Ellington,29.6015354,-95.21606750000001,"Dan's Pizza ""In the Mont""",29.592353911168416,-95.20539087451601,Pizza Place
3717,South Belt / Ellington,29.6015354,-95.21606750000001,The Gyro Guys,29.593929,-95.203858,Mediterranean Restaurant
3718,South Belt / Ellington,29.6015354,-95.21606750000001,Flowers For You,29.59314442930303,-95.20453352209014,Flower Shop
3719,South Belt / Ellington,29.6015354,-95.21606750000001,Hector Zelaya Plumbing Services,29.59356,-95.22828,Construction & Landscaping
3720,South Belt / Ellington,29.6015354,-95.21606750000001,Fat Pat's Snowballs,29.611163,-95.227496,Dessert Shop
3721,South Belt / Ellington,29.6015354,-95.21606750000001,La Michoacana Meat Market,29.610653999999997,-95.228706,Grocery Store
3722,South Belt / Ellington,29.6015354,-95.21606750000001,Danny's Donuts,29.595934000000003,-95.200907,Donut Shop
3723,Clear Lake,29.58573599999999,-95.13278290000001,Beyond Beauté,29.583884038446435,-95.13082207640939,Spa
3724,Clear Lake,29.58573599999999,-95.13278290000001,Clear Lake Hunan Restaurant,29.59231546378788,-95.14019133636918,Chinese Restaurant
3725,Clear Lake,29.58573599999999,-95.13278290000001,Rosewater,29.584449277091537,-95.14719180816924,Cocktail Bar
3726,Clear Lake,29.58573599999999,-95.13278290000001,Bay Oaks Country Club,29.593363060108878,-95.12596428394318,Golf Course
3727,Clear Lake,29.58573599999999,-95.13278290000001,Kroger,29.5779958,-95.1203965,Supermarket
3728,Clear Lake,29.58573599999999,-95.13278290000001,Corner Store,29.5765135,-95.1411575,Convenience Store
3729,Clear Lake,29.58573599999999,-95.13278290000001,Starbucks,29.593134,-95.140263,Coffee Shop
3730,Clear Lake,29.58573599999999,-95.13278290000001,Grazia's Italian Kitchen,29.57759116118844,-95.14092755609599,Italian Restaurant
3731,Clear Lake,29.58573599999999,-95.13278290000001,Starbucks,29.577983831311364,-95.1210076880751,Coffee Shop
3732,Clear Lake,29.58573599999999,-95.13278290000001,Village Pizza & Seafood,29.584445356378097,-95.14722456953072,Pizza Place
3733,Clear Lake,29.58573599999999,-95.13278290000001,Shipley Donuts,29.576964,-95.122751,Donut Shop
3734,Clear Lake,29.58573599999999,-95.13278290000001,The UPS Store,29.5923193,-95.1404532,Shipping Store
3735,Clear Lake,29.58573599999999,-95.13278290000001,Baskin-Robbins,29.5773207,-95.1209197,Ice Cream Shop
3736,Clear Lake,29.58573599999999,-95.13278290000001,Supercuts,29.578634130454446,-95.12041857272652,Salon / Barbershop
3737,Clear Lake,29.58573599999999,-95.13278290000001,SUBWAY,29.577310753091577,-95.12252569198608,Sandwich Place
3738,Clear Lake,29.58573599999999,-95.13278290000001,Pizza Hut,29.592729,-95.140499,Pizza Place
3739,Clear Lake,29.58573599999999,-95.13278290000001,Domino's Pizza,29.57712,-95.122733,Pizza Place
3740,Clear Lake,29.58573599999999,-95.13278290000001,El Dorado Mexican Restaurant,29.578517066750297,-95.12046010348953,Mexican Restaurant
3741,Clear Lake,29.58573599999999,-95.13278290000001,Shell,29.578013633588156,-95.12228536963015,Gas Station
3742,Clear Lake,29.58573599999999,-95.13278290000001,Trustmark,29.5838518,-95.13127639999999,Bank
3743,Clear Lake,29.58573599999999,-95.13278290000001,Leslie's Bistro,29.586639,-95.144924,Italian Restaurant
3744,Clear Lake,29.58573599999999,-95.13278290000001,Hwy 3 And Pineloch,29.575950348988393,-95.14122930393773,Intersection
3745,Clear Lake,29.58573599999999,-95.13278290000001,El Dorado @ Space Center,29.57772858155703,-95.12191485878562,Intersection
3746,Clear Lake,29.58573599999999,-95.13278290000001,Rosebranch Lock & keys,29.597433000000002,-95.138014,Locksmith
3747,Clear Lake,29.58573599999999,-95.13278290000001,Komeya,29.57705,-95.121978,Japanese Restaurant
3748,Clear Lake,29.58573599999999,-95.13278290000001,Redwood Bend Park,29.5799963851733,-95.14635842796542,Park
3749,Clear Lake,29.58573599999999,-95.13278290000001,Flak's Liquor,29.577494911699368,-95.12100757082811,Liquor Store
3750,Clear Lake,29.58573599999999,-95.13278290000001,Bay Knoll Greenbelt,29.57998248667787,-95.1463932779034,Trail
3751,Clear Lake,29.58573599999999,-95.13278290000001,Bay Pointe Neighborhood Park,29.594297454141778,-95.14452627007124,Park
3752,Clear Lake,29.58573599999999,-95.13278290000001,Lowrey Photography,29.57220669485106,-95.12952089309692,Photography Studio
3753,Magnolia Park,29.737171399999998,-95.2924745,Mason Park,29.7305507051007,-95.29315818029116,Park
3754,Magnolia Park,29.737171399999998,-95.2924745,Refresqueria Tampico,29.736779214752737,-95.29013077976701,Snack Place
3755,Magnolia Park,29.737171399999998,-95.2924745,China 101 Express,29.735622999999997,-95.300832,Chinese Restaurant
3756,Magnolia Park,29.737171399999998,-95.2924745,Don Carlos Restaurant,29.73426283373023,-95.28921426127114,Mexican Restaurant
3757,Magnolia Park,29.737171399999998,-95.2924745,El Jardin Mexican Restaurant,29.730553140549972,-95.28430243279797,Mexican Restaurant
3758,Magnolia Park,29.737171399999998,-95.2924745,Wingstop,29.735855090165735,-95.30514266422124,Wings Joint
3759,Magnolia Park,29.737171399999998,-95.2924745,Walgreens,29.736232905657925,-95.3071528673172,Pharmacy
3760,Magnolia Park,29.737171399999998,-95.2924745,Satellite Bar,29.7358268,-95.303531,Music Venue
3761,Magnolia Park,29.737171399999998,-95.2924745,Jack in the Box,29.7323919,-95.2904403,Fast Food Restaurant
3762,Magnolia Park,29.737171399999998,-95.2924745,T-Mobile,29.735641,-95.301122,Mobile Phone Shop
3763,Magnolia Park,29.737171399999998,-95.2924745,Family Dollar,29.73352714850147,-95.2949547099347,Discount Store
3764,Magnolia Park,29.737171399999998,-95.2924745,Church's Chicken,29.7329205,-95.29231488,Fried Chicken Joint
3765,Magnolia Park,29.737171399999998,-95.2924745,Don Carlos Cantina,29.734219140983356,-95.28908949582265,Mexican Restaurant
3766,Magnolia Park,29.737171399999998,-95.2924745,Whataburger,29.735818573844284,-95.30374337732894,Burger Joint
3767,Magnolia Park,29.737171399999998,-95.2924745,Chase Bank,29.73515922610632,-95.30651181936264,Bank
3768,Magnolia Park,29.737171399999998,-95.2924745,SUBWAY,29.735822950197377,-95.30597317944773,Sandwich Place
3769,Magnolia Park,29.737171399999998,-95.2924745,Little Caesars Pizza,29.73654625240247,-95.3069003398557,Pizza Place
3770,Magnolia Park,29.737171399999998,-95.2924745,Connie's Seafood,29.734389852173937,-95.30638583704493,Seafood Restaurant
3771,Magnolia Park,29.737171399999998,-95.2924745,Popeyes Louisiana Kitchen,29.736150134521537,-95.30479677112304,Fried Chicken Joint
3772,Magnolia Park,29.737171399999998,-95.2924745,Jack in the Box,29.744911587485074,-95.30342862010002,Fast Food Restaurant
3773,Magnolia Park,29.737171399999998,-95.2924745,Dezavala Park,29.737453000000002,-95.28925100000001,Basketball Court
3774,Magnolia Park,29.737171399999998,-95.2924745,El Alteno Taqueria,29.736465446345903,-95.30346826594517,Mexican Restaurant
3775,Magnolia Park,29.737171399999998,-95.2924745,Taqueria Los Charros,29.738412,-95.287911,Mexican Restaurant
3776,Magnolia Park,29.737171399999998,-95.2924745,La Ojarasca,29.738561999999998,-95.28778100000001,Mexican Restaurant
3777,Magnolia Park,29.737171399999998,-95.2924745,Shell,29.74136833,-95.30466513,Gas Station
